timestamp,mid_price,book_delta,book_imbalance,spread,bid_depth,ask_depth
2024-04-27 16:44:05.931649,4489000.0,-2.5264000000000024,-0.030928415604257343,4000,39.579499999999996,42.1059
2024-04-27 16:44:10.931649,4489000.0,-1.108000000000004,-0.013333461693975443,4000,40.995599999999996,42.1036
2024-04-27 16:44:15.931649,4489000.0,-6.604099999999995,-0.08204656109108839,4000,36.944,43.5481
2024-04-27 16:44:20.931649,4489000.0,-10.604100000000003,-0.1285468547897314,4000,35.944,46.548100000000005
2024-04-27 16:44:25.931649,4488500.0,-7.376500000000004,-0.11618676197031585,3000,28.055899999999998,35.4324
2024-04-27 16:44:30.931650,4489000.0,-118.91669999999999,-0.6777166265735891,4000,28.275,147.1917
2024-04-27 16:44:35.931650,4489000.0,-120.33249999999998,-0.6799533484732304,4000,28.3196,148.6521
2024-04-27 16:44:40.931651,4489000.0,-117.7702,-0.6654751383837859,4000,29.6007,147.3709
2024-04-27 16:44:45.931652,4489000.0,-117.59929999999999,-0.6651525306772321,4000,29.6006,147.19989999999999
2024-04-27 16:44:50.931653,4489000.0,-117.59929999999999,-0.6651525306772321,4000,29.6006,147.19989999999999
2024-04-27 16:44:55.931654,4489000.0,-117.48089999999999,-0.6640381553355803,4000,29.719,147.19989999999999
2024-04-27 16:45:00.931654,4489000.0,-117.70660000000001,-0.6653789451310785,4000,29.5975,147.3041
2024-04-27 16:45:05.931654,4489000.0,-117.70660000000001,-0.6653789451310785,4000,29.5975,147.3041
2024-04-27 16:45:10.931654,4489000.0,-117.70660000000001,-0.6653789451310785,4000,29.5975,147.3041
2024-04-27 16:45:15.931655,4489000.0,-117.70660000000001,-0.6653789451310785,4000,29.5975,147.3041
2024-04-27 16:45:20.931655,4489000.0,-117.70660000000001,-0.6653789451310785,4000,29.5975,147.3041
2024-04-27 16:45:25.931655,4489000.0,-117.25699999999998,-0.6780722501402324,4000,27.835,145.09199999999998
2024-04-27 16:45:30.931655,4490000.0,-10.104299999999999,-0.15685936634050696,2000,27.156000000000002,37.2603
2024-04-27 16:45:35.931655,4490000.0,-7.149699999999999,-0.11379635804542175,2000,27.8396,34.9893
2024-04-27 16:45:40.931656,4489500.0,7.2761,0.09393473458896373,3000,42.367599999999996,35.091499999999996
2024-04-27 16:45:45.931656,4489500.0,7.604900000000008,0.09976766488118909,3000,41.9155,34.310599999999994
2024-04-27 16:45:50.931656,4489500.0,-14.423199999999998,-0.36277478746415814,3000,12.6674,27.0906
2024-04-27 16:45:55.931656,4489500.0,1.7635000000000076,0.02505516113587197,3000,36.0741,34.310599999999994
2024-04-27 16:46:00.931656,4489000.0,-0.053300000000000125,-0.0007148058691865043,4000,37.2562,37.3095
2024-04-27 16:46:05.931656,4489000.0,-1.5413999999999959,-0.021092646720746108,4000,35.768100000000004,37.3095
2024-04-27 16:46:10.931657,4489500.0,-0.7212999999999994,-0.009760790931246837,3000,36.5882,37.3095
2024-04-27 16:46:15.931657,4489500.0,0.5960000000000036,0.007923635300061203,3000,37.907000000000004,37.311
2024-04-27 16:46:20.931657,4489500.0,-2.322199999999995,-0.03211903767368644,3000,34.988800000000005,37.311
2024-04-27 16:46:25.931657,4489500.0,-1.5174999999999983,-0.02075795607657529,3000,35.7935,37.311
2024-04-27 16:46:30.931657,4489500.0,1.459300000000006,0.020745106568691506,3000,35.9018,34.442499999999995
2024-04-27 16:46:35.931658,4489500.0,-2.6036999999999964,-0.03615331103344561,3000,34.707300000000004,37.311
2024-04-27 16:46:40.931658,4489500.0,-4.722900000000003,-0.06756739357159108,3000,32.5881,37.311
2024-04-27 16:46:45.931658,4489500.0,-4.722900000000003,-0.06756739357159108,3000,32.5881,37.311
2024-04-27 16:46:50.931658,4489500.0,-4.722900000000003,-0.06756739357159108,3000,32.5881,37.311
2024-04-27 16:46:55.931658,4489500.0,-96.03330000000003,-0.5860817239474786,3000,33.9116,129.94490000000002
2024-04-27 16:47:00.931659,4489500.0,-97.34100000000001,-0.5988417016920456,3000,32.6039,129.94490000000002
2024-04-27 16:47:05.931659,4489500.0,-97.31880000000001,-0.5987869062664204,3000,32.6039,129.92270000000002
2024-04-27 16:47:10.931659,4489500.0,-95.39760000000001,-0.5801087031872728,3000,34.5251,129.92270000000002
2024-04-27 16:47:15.931659,4489000.0,0.5093000000000032,0.006915054670071963,2000,37.0801,36.5708
2024-04-27 16:47:20.931660,4489000.0,0.5093000000000032,0.006915054670071963,2000,37.0801,36.5708
2024-04-27 16:47:25.931660,4489000.0,-2.365099999999998,-0.03341645885286781,2000,34.2057,36.5708
2024-04-27 16:47:30.931660,4489000.0,0.5224000000000046,0.007094182607302291,2000,37.0801,36.5577
2024-04-27 16:47:35.931661,4489000.0,0.5872000000000028,0.007981188751308262,2000,37.0801,36.4929
2024-04-27 16:47:40.931661,4489000.0,-1.0061000000000035,-0.013977552004245691,2000,35.486799999999995,36.4929
2024-04-27 16:47:45.931661,4489000.0,-0.731899999999996,-0.010129557020451435,2000,35.761,36.4929
2024-04-27 16:47:50.931661,4489000.0,-0.6943999999999946,-0.00961554439157857,2000,35.761,36.4554
2024-04-27 16:47:55.931661,4489000.0,-0.37409999999999854,-0.005166106694395977,2000,36.0201,36.3942
2024-04-27 16:48:00.931661,4489000.0,-0.31269999999999953,-0.004321872378301347,2000,36.0201,36.3328
2024-04-27 16:48:05.931662,4489000.0,1.7730000000000032,0.024108475903761948,2000,37.6578,35.8848
2024-04-27 16:48:10.931662,4489000.0,1.8237000000000094,0.024816397846170308,2000,37.6557,35.831999999999994
2024-04-27 16:48:15.931662,4488500.0,2.423400000000008,0.03280050891274052,3000,38.153200000000005,35.7298
2024-04-27 16:48:20.931663,4488000.0,-2.8648000000000025,-0.04008518521627925,4000,34.301500000000004,37.16630000000001
2024-04-27 16:48:25.931663,4488000.0,-5.612400000000001,-0.0753394867829701,4000,34.4412,40.0536
2024-04-27 16:48:30.931663,4488000.0,-5.6103999999999985,-0.07531061736879971,4000,34.443200000000004,40.0536
2024-04-27 16:48:35.931664,4488000.0,-107.98589999999999,-0.6206853145647308,4000,32.9963,140.98219999999998
2024-04-27 16:48:40.931664,4488000.0,-109.5785,-0.6356581367733672,4000,31.403699999999997,140.9822
2024-04-27 16:48:45.931664,4488000.0,-115.1165,-0.6469839749696367,4000,31.4057,146.5222
2024-04-27 16:48:50.931664,4488000.0,-113.83510000000001,-0.6444231841559273,4000,31.4057,145.2408
2024-04-27 16:48:55.931664,4488000.0,-117.985,-0.6739712349065516,4000,28.537200000000002,146.5222
2024-04-27 16:49:00.931664,4488000.0,-120.1571,-0.6870544630742198,4000,27.3651,147.5222
2024-04-27 16:49:05.931664,4488000.0,-120.1551,-0.6870351702476939,4000,27.3671,147.5222
2024-04-27 16:49:10.931664,4488000.0,-118.66579999999999,-0.6743953698252091,4000,28.646500000000003,147.3123
2024-04-27 16:49:15.931664,4488000.0,-118.66369999999999,-0.6743753868046822,4000,28.648600000000002,147.3123
2024-04-27 16:49:20.931664,4487000.0,-101.4206,-0.5470850711713441,4000,41.9815,143.4021
2024-04-27 16:49:25.931664,4487000.0,5.358699999999999,0.07175462534597199,4000,40.0198,34.6611
2024-04-27 16:49:30.931664,4487000.0,5.785200000000003,0.07702569919874744,4000,40.4463,34.6611
2024-04-27 16:49:35.931664,4487500.0,-6.300899999999999,-0.09998048278915223,3000,28.3602,34.6611
2024-04-27 16:49:40.931664,4487500.0,-6.339299999999998,-0.10065112911599812,3000,28.3218,34.6611
2024-04-27 16:49:45.931664,4487500.0,-6.313199999999998,-0.10063185814752705,3000,28.2112,34.5244
2024-04-27 16:49:50.931664,4487500.0,-101.67890000000001,-0.6474758801800063,3000,27.679999999999996,129.3589
2024-04-27 16:49:55.931664,4487500.0,-101.39970000000001,-0.6445520254821282,3000,27.9592,129.3589
2024-04-27 16:50:00.931664,4487500.0,-101.3974,-0.6445279823849926,3000,27.961499999999997,129.3589
2024-04-27 16:50:05.931664,4487500.0,-100.20409999999998,-0.6425362085117815,3000,27.873399999999997,128.0775
2024-04-27 16:50:10.931664,4487500.0,-106.82029999999999,-0.6765141569151243,3000,25.5389,132.3592
2024-04-27 16:50:15.931664,4487500.0,-106.77929999999998,-0.6760789443526016,3000,25.579900000000002,132.3592
2024-04-27 16:50:20.931664,4487500.0,-106.57659999999997,-0.6754040639607394,3000,25.6101,132.18669999999997
2024-04-27 16:50:25.931665,4487500.0,-105.3343,-0.66231700254843,3000,26.8524,132.1867
2024-04-27 16:50:30.931665,4487500.0,-104.57019999999999,-0.6508918390009013,3000,28.0433,132.6135
2024-04-27 16:50:35.931665,4487000.0,-92.6432,-0.5368012524929918,4000,39.970299999999995,132.6135
2024-04-27 16:50:40.931666,4487000.0,-92.63029999999999,-0.536686390875376,4000,39.9832,132.6135
2024-04-27 16:50:45.931666,4487000.0,-90.82739999999998,-0.5208005064231798,4000,41.786100000000005,132.6135
2024-04-27 16:50:50.931666,4487000.0,-92.56830000000002,-0.5360979437715186,4000,40.0511,132.6194
2024-04-27 16:50:55.931667,4487000.0,-92.69120000000001,-0.537192055989188,4000,39.928200000000004,132.6194
2024-04-27 16:51:00.931667,4487000.0,-92.82270000000003,-0.5384063010614104,4000,39.79,132.61270000000002
2024-04-27 16:51:05.931667,4487000.0,-92.50540000000002,-0.535616722309653,4000,40.1014,132.60680000000002
2024-04-27 16:51:10.931667,4487000.0,-110.6531,-0.6635108062584736,4000,28.058,138.7111
2024-04-27 16:51:15.931667,4486500.0,-15.348400000000002,-0.21875097985000813,3000,27.407700000000002,42.7561
2024-04-27 16:51:20.931668,4486500.0,-18.329699999999995,-0.2516029138647416,3000,27.261000000000003,45.5907
2024-04-27 16:51:25.931668,4486000.0,-112.4289,-0.7103151813586402,2000,22.9257,135.3546
2024-04-27 16:51:30.931668,4486000.0,-113.1341,-0.7206163457355363,2000,21.9311,135.0652
2024-04-27 16:51:35.931668,4486500.0,-118.24330000000002,-0.6870196763126016,3000,26.9336,145.17690000000002
2024-04-27 16:51:40.931669,4486000.0,-1.3715000000000046,-0.019389680985671637,2000,34.681,36.0525
2024-04-27 16:51:45.931669,4486000.0,1.5925999999999974,0.021788918653426734,2000,37.3424,35.7498
2024-04-27 16:51:50.931670,4486000.0,0.21289999999999765,0.0029687990238800436,2000,35.9627,35.7498
2024-04-27 16:51:55.931670,4486000.0,2.3481000000000023,0.03460839497875392,2000,35.0979,32.7498
2024-04-27 16:52:00.931670,4486000.0,3.492200000000004,0.05083290150160996,2000,36.09590000000001,32.6037
2024-04-27 16:52:05.931670,4486000.0,3.4806000000000026,0.05029521670900565,2000,36.342000000000006,32.8614
2024-04-27 16:52:10.931670,4486500.0,-3.031800000000004,-0.048418161202229484,1000,29.7926,32.824400000000004
2024-04-27 16:52:15.931670,4486500.0,-3.5812000000000026,-0.05787667026523849,1000,29.147599999999997,32.7288
2024-04-27 16:52:20.931671,4486000.0,-0.21129999999999427,-0.0030319858000323464,2000,34.73950000000001,34.9508
2024-04-27 16:52:25.931671,4486000.0,11.692400000000006,0.20078028944892065,2000,34.96360000000001,23.2712
2024-04-27 16:52:30.931672,4486000.0,8.0974,0.1308992269616132,2000,34.9786,26.8812
2024-04-27 16:52:35.931673,4486000.0,8.541200000000003,0.1370899915895711,2000,35.4224,26.8812
2024-04-27 16:52:40.931674,4486000.0,8.640800000000002,0.13891068098514567,2000,35.4224,26.7816
2024-04-27 16:52:45.931675,4486500.0,2.1145999999999994,0.03891281145338779,1000,28.2283,26.1137
2024-04-27 16:52:50.931675,4486000.0,1.3663000000000025,0.020074904385976547,2000,34.7132,33.3469
2024-04-27 16:52:55.931676,4486500.0,2.543199999999999,0.03726955655206775,1000,35.3906,32.8474
2024-04-27 16:53:00.931677,4486500.0,1.5165999999999968,0.02256462445358967,1000,34.364,32.8474
2024-04-27 16:53:05.931677,4486500.0,1.5185999999999993,0.02259370899255207,1000,34.366,32.8474
2024-04-27 16:53:10.931678,4486500.0,3.7135,0.05711451356152479,1000,34.366,30.6525
2024-04-27 16:53:15.931678,4486500.0,3.7135,0.05711451356152479,1000,34.366,30.6525
2024-04-27 16:53:20.931678,4486500.0,2.360500000000002,0.03556496387756796,1000,34.366,32.0055
2024-04-27 16:53:25.931678,4486500.0,2.0411,0.03090136422611848,1000,34.0466,32.0055
2024-04-27 16:53:30.931678,4488000.0,-101.52830000000002,-0.5961266677352856,4000,34.3925,135.9208
2024-04-27 16:53:35.931678,4488000.0,-111.17199999999998,-0.6471675794493498,4000,30.3052,141.47719999999998
2024-04-27 16:53:40.931678,4487500.0,-115.5873,-0.6667176181030262,3000,28.8902,144.4775
2024-04-27 16:53:45.931678,4487500.0,-114.07730000000001,-0.6637097295004664,3000,28.9005,142.9778
2024-04-27 16:53:50.931678,4486500.0,-3.0413999999999994,-0.04998816614729201,1000,28.9005,31.9419
2024-04-27 16:53:55.931678,4487000.0,-115.26509999999999,-0.6950124241691543,2000,25.2905,140.5556
2024-04-27 16:54:00.931678,4487000.0,-115.2226,-0.6949510131508159,2000,25.2885,140.5111
2024-04-27 16:54:05.931678,4487000.0,-14.069600000000001,-0.19467944087914035,2000,29.100500000000004,43.170100000000005
2024-04-27 16:54:10.931679,4487000.0,-14.073600000000006,-0.1947455671084568,2000,29.0965,43.170100000000005
2024-04-27 16:54:15.931679,4487000.0,-14.867799999999995,-0.2034767233073486,2000,29.100500000000004,43.9683
2024-04-27 16:54:20.931680,4486500.0,-5.301299999999994,-0.0834762316417007,1000,29.102700000000002,34.403999999999996
2024-04-27 16:54:25.931680,4486500.0,-5.301299999999994,-0.0834762316417007,1000,29.102700000000002,34.403999999999996
2024-04-27 16:54:30.931681,4486500.0,-5.527899999999995,-0.08735605664339967,1000,28.8761,34.403999999999996
2024-04-27 16:54:35.931681,4486500.0,-5.531899999999997,-0.0874247938795216,1000,28.8721,34.403999999999996
2024-04-27 16:54:40.931682,4487000.0,-9.559799999999992,-0.14205430273059036,2000,28.8685,38.42829999999999
2024-04-27 16:54:45.931682,4487500.0,-26.87719999999999,-0.537765559410477,1000,11.551100000000002,38.42829999999999
2024-04-27 16:54:50.931682,4487500.0,-26.87719999999999,-0.537765559410477,1000,11.551100000000002,38.42829999999999
2024-04-27 16:54:55.931682,4487500.0,-25.4889,-0.4910332949967925,1000,13.2099,38.6988
2024-04-27 16:55:00.931683,4487500.0,-29.0989,-0.6024779134842139,1000,9.5999,38.6988
2024-04-27 16:55:05.931684,4487500.0,-31.037499999999998,-0.5403455077550352,1000,13.2013,44.2388
2024-04-27 16:55:10.931685,4487500.0,-32.589299999999994,-0.5831148916678445,1000,11.6495,44.2388
2024-04-27 16:55:15.931685,4487500.0,-32.589299999999994,-0.5831148916678445,1000,11.6495,44.2388
2024-04-27 16:55:20.931686,4487500.0,-31.305,-0.5732634539741139,1000,11.6517,42.9567
2024-04-27 16:55:25.931686,4487500.0,-32.58740000000001,-0.5830548140302162,1000,11.6517,44.23910000000001
2024-04-27 16:55:30.931686,4487500.0,-31.226099999999995,-0.5709936310624221,1000,11.7306,42.9567
2024-04-27 16:55:35.931686,4487500.0,-32.493,-0.5807070782890292,1000,11.7306,44.223600000000005
2024-04-27 16:55:40.931687,4487500.0,-32.491,-0.5806505802752866,1000,11.732600000000001,44.223600000000005
2024-04-27 16:55:45.931687,4487500.0,-36.7528,-0.6104142860939119,1000,11.7284,48.4812
2024-04-27 16:55:50.931687,4487500.0,-36.03309999999999,-0.5675049099204804,1000,13.730400000000001,49.76349999999999
2024-04-27 16:55:55.931687,4487500.0,-35.74569999999999,-0.5655741465923024,1000,13.7284,49.47409999999999
2024-04-27 16:56:00.931688,4487500.0,-20.754700000000003,-0.2653527753450403,1000,28.7304,49.4851
2024-04-27 16:56:05.931688,4487500.0,-20.754700000000003,-0.2653527753450403,1000,28.7304,49.4851
2024-04-27 16:56:10.931688,4487500.0,-20.840200000000003,-0.2667374888007168,1000,28.6449,49.4851
2024-04-27 16:56:15.931688,4486500.0,-10.138999999999996,-0.14497830830518793,1000,29.897800000000004,40.0368
2024-04-27 16:56:20.931688,4486500.0,-10.140999999999998,-0.14501105350008434,1000,29.8958,40.0368
2024-04-27 16:56:25.931688,4486500.0,-7.116799999999998,-0.10628942840757022,1000,29.92,37.0368
2024-04-27 16:56:30.931688,4486500.0,-7.1188,-0.10632247426622139,1000,29.918,37.0368
2024-04-27 16:56:35.931689,4486500.0,-7.6806999999999945,-0.11565908375634894,1000,29.3637,37.044399999999996
2024-04-27 16:56:40.931689,4486500.0,-8.073399999999992,-0.12227903623508873,1000,28.975500000000004,37.048899999999996
2024-04-27 16:56:45.931690,4486500.0,-8.073399999999992,-0.12227903623508873,1000,28.975500000000004,37.048899999999996
2024-04-27 16:56:50.931690,4486500.0,-7.9528999999999925,-0.12067419378822791,1000,28.975500000000004,36.928399999999996
2024-04-27 16:56:55.931691,4486500.0,-7.9526999999999965,-0.12067079286417684,1000,28.9757,36.928399999999996
2024-04-27 16:57:00.931691,4486500.0,-6.623899999999999,-0.10242853939707894,1000,29.0223,35.6462
2024-04-27 16:57:05.931691,4486500.0,-8.239399999999996,-0.12431200965600477,1000,29.0203,37.259699999999995
2024-04-27 16:57:10.931691,4486500.0,-18.525800000000004,-0.29860672331755883,1000,21.7575,40.283300000000004
2024-04-27 16:57:15.931691,4486500.0,-15.1781,-0.23000850137825377,1000,25.4056,40.5837
2024-04-27 16:57:20.931692,4486500.0,-34.3946,-0.6818372849099991,1000,8.024700000000001,42.4193
2024-04-27 16:57:25.931692,4486500.0,-37.759600000000006,-0.7047594161782822,1000,7.9092,45.668800000000005
2024-04-27 16:57:30.931692,4486500.0,-37.5914,-0.7038823498571315,1000,7.9072000000000005,45.4986
2024-04-27 16:57:35.931692,4486500.0,-37.5852,-0.7036845652662322,1000,7.9134,45.4986
2024-04-27 16:57:40.931692,4486500.0,-18.203899999999994,-0.29460200836684647,1000,21.7938,39.997699999999995
2024-04-27 16:57:45.931692,4486500.0,-22.265400000000003,-0.33761235852833077,1000,21.8421,44.1075
2024-04-27 16:57:50.931693,4486500.0,-12.403699999999997,-0.19587707011096914,1000,25.4601,37.8638
2024-04-27 16:57:55.931694,4486500.0,-13.7519,-0.21307462159302015,1000,25.394199999999998,39.1461
2024-04-27 16:58:00.931694,4486500.0,-22.952800000000003,-0.3105784036999651,1000,25.475299999999997,48.4281
2024-04-27 16:58:05.931695,4486500.0,-24.258499999999994,-0.3227482394764396,1000,25.4519,49.71039999999999
2024-04-27 16:58:10.931695,4486500.0,-22.976200000000002,-0.3109935029778019,1000,25.4519,48.4281
2024-04-27 16:58:15.931695,4486500.0,-24.1907,-0.32207158329749686,1000,25.4595,49.6502
2024-04-27 16:58:20.931695,4486500.0,-24.2182,-0.32204111049942685,1000,25.492,49.7102
2024-04-27 16:58:25.931695,4486500.0,-24.2071,-0.3219410275950212,1000,25.492,49.6991
2024-04-27 16:58:30.931696,4486500.0,-24.191499999999998,-0.3219939225585416,1000,25.4694,49.6609
2024-04-27 16:58:35.931696,4486500.0,-24.191499999999998,-0.3219939225585416,1000,25.4694,49.6609
2024-04-27 16:58:40.931697,4486500.0,-24.128899999999998,-0.32089332902441586,1000,25.532,49.6609
2024-04-27 16:58:45.931697,4486500.0,-24.1471,-0.3212131209037083,1000,25.5138,49.6609
2024-04-27 16:58:50.931697,4486500.0,-24.147399999999998,-0.32124061450700553,1000,25.5109,49.6583
2024-04-27 16:58:55.931697,4486500.0,-22.873600000000003,-0.30949752116213125,1000,25.516,48.3896
2024-04-27 16:59:00.931697,4486500.0,-24.234999999999992,-0.32266525360543624,1000,25.4369,49.671899999999994
2024-04-27 16:59:05.931697,4486500.0,-24.457699999999996,-0.3265986611667585,1000,25.214199999999998,49.671899999999994
2024-04-27 16:59:10.931697,4486500.0,-24.455500000000008,-0.3265788774356037,1000,25.214199999999998,49.669700000000006
2024-04-27 16:59:15.931697,4486500.0,-24.459500000000006,-0.3266497417865142,1000,25.2102,49.669700000000006
2024-04-27 16:59:20.931697,4486500.0,-24.561800000000005,-0.3284646739130435,1000,25.1079,49.669700000000006
2024-04-27 16:59:25.931697,4486500.0,-16.041700000000002,-0.24214069540147476,1000,25.1039,41.1456
2024-04-27 16:59:30.931698,4486500.0,-19.008199999999995,-0.27467226949042806,1000,25.097500000000004,44.1057
2024-04-27 16:59:35.931698,4486500.0,-19.008199999999995,-0.27467226949042806,1000,25.097500000000004,44.1057
2024-04-27 16:59:40.931698,4486500.0,-19.335499999999996,-0.28072954400595845,1000,24.770200000000003,44.1057
2024-04-27 16:59:45.931698,4486500.0,-19.3152,-0.28046290783952144,1000,24.7769,44.0921
2024-04-27 16:59:50.931698,4486500.0,-19.333700000000004,-0.2808069658172418,1000,24.758399999999998,44.0921
2024-04-27 16:59:55.931699,4486500.0,-19.3433,-0.280985576888158,1000,24.748800000000003,44.0921
2024-04-27 17:00:00.931699,4486500.0,-22.953300000000002,-0.35187771439609145,1000,21.1388,44.0921
2024-04-27 17:00:05.931700,4486500.0,-19.503999999999994,-0.28266011222928156,1000,24.7488,44.25279999999999
2024-04-27 17:00:10.931700,4486500.0,-21.468099999999996,-0.3025137496001589,1000,24.7488,46.216899999999995
2024-04-27 17:00:15.931700,4486500.0,-22.7528,-0.31493333923904865,1000,24.7468,47.4996
2024-04-27 17:00:20.931700,4486500.0,-22.746399999999994,-0.3148552128896517,1000,24.748800000000003,47.4952
2024-04-27 17:00:25.931700,4486500.0,-22.757099999999998,-0.3150499838717046,1000,24.7381,47.4952
2024-04-27 17:00:30.931701,4486500.0,-19.009,-0.31181515163445006,1000,20.9767,39.9857
2024-04-27 17:00:35.931701,4486500.0,-24.9504,-0.37297408805934007,1000,20.9727,45.9231
2024-04-27 17:00:40.931701,4486500.0,-17.583599999999997,-0.26724664642209023,1000,24.1059,41.689499999999995
2024-04-27 17:00:45.931702,4486500.0,-13.971599999999995,-0.20129842062950054,1000,27.7179,41.689499999999995
2024-04-27 17:00:50.931703,4486500.0,-8.361200000000004,-0.12599644970057539,1000,28.999699999999997,37.3609
2024-04-27 17:00:55.931703,4486500.0,-12.414700000000007,-0.18327986618696337,1000,27.6608,40.075500000000005
2024-04-27 17:01:00.931703,4486500.0,-12.949100000000001,-0.20317253606759295,1000,25.392699999999998,38.3418
2024-04-27 17:01:05.931704,4486500.0,-15.092200000000002,-0.2352451554979176,1000,24.531499999999998,39.6237
2024-04-27 17:01:10.931704,4486500.0,-12.164099999999998,-0.17979203771995297,1000,27.7462,39.9103
2024-04-27 17:01:15.931704,4486500.0,-11.6571,-0.17169128530967354,1000,28.119299999999996,39.776399999999995
2024-04-27 17:01:20.931705,4486500.0,-14.120400000000007,-0.21594061495453457,1000,25.6349,39.755300000000005
2024-04-27 17:01:25.931706,4486500.0,-5.903100000000002,-0.10468326887166368,1000,25.243499999999997,31.1466
2024-04-27 17:01:30.931707,4486500.0,-10.6296,-0.16080213483078076,1000,27.737,38.3666
2024-04-27 17:01:35.931707,4486500.0,-6.5474,-0.09943202527031952,1000,29.650299999999998,36.1977
2024-04-27 17:01:40.931708,4486500.0,-0.09829999999999472,-0.00144453669755097,1000,33.9756,34.073899999999995
2024-04-27 17:01:45.931708,4486500.0,-1.1598000000000042,-0.018274063686640366,1000,31.153599999999997,32.3134
2024-04-27 17:01:50.931709,4486500.0,1.0736999999999952,0.0170047718522483,1000,32.1074,31.033700000000003
2024-04-27 17:01:55.931709,4486500.0,3.0208999999999904,0.047883680492262284,1000,33.05459999999999,30.033700000000003
2024-04-27 17:02:00.931709,4486500.0,3.9782999999999973,0.06604467391033671,1000,32.1074,28.1291
2024-04-27 17:02:05.931709,4486500.0,9.502699999999997,0.15779999634672254,1000,34.8613,25.358600000000003
2024-04-27 17:02:10.931709,4486500.0,-2.8313000000000024,-0.04792388509642162,1000,28.1239,30.9552
2024-04-27 17:02:15.931709,4486500.0,-1.5557000000000052,-0.025775954482418192,1000,29.399499999999996,30.9552
2024-04-27 17:02:20.931709,4486500.0,-22.389200000000002,-0.5675508507229625,1000,8.529799999999998,30.919
2024-04-27 17:02:25.931710,4486500.0,-21.454500000000003,-0.44298099813966363,1000,13.4888,34.9433
2024-04-27 17:02:30.931710,4486500.0,-17.364000000000004,-0.3915943872373247,1000,13.4889,30.8529
